ProblemID,TAG
958F2,two pointers 
958F1,implementation 
9.58E+05,geometry 
9.58E+04,binary search
9.58E+04,dp
9.58E+04,greedy
9.58E+04,sortings 
9.58E+03,brute force
9.58E+03,geometry
9.58E+03,greedy
9.58E+03,math 
958D2,
958D1,expression parsing
958D1,math 
958C3,data structures
958C3,dp 
958C2,dp 
958C1,brute force 
958B2,data structures
958B2,dfs and similar
958B2,graphs
958B2,greedy
958B2,trees 
958B1,implementation 
958A3,
958A2,hashing
958A2,strings 
958A1,implementation 
957A,implementation 
955F,dp
955F,trees 
955E,
955D,brute force
955D,strings 
955C,binary search
955C,math
955C,number theory 
955B,implementation 
955A,greedy
955A,math 
954I,fft
954I,math 
954H,combinatorics
954H,dp 
954G,binary search
954G,data structures
954G,greedy
954G,two pointers 
954F,dp
954F,matrices
954F,sortings 
954E,binary search
954E,greedy
954E,sortings 
954D,dfs and similar
954D,graphs
954D,shortest paths 
954C,implementation 
954B,implementation
954B,strings 
954A,implementation 
952G,constructive algorithms 
952F,
952E,
952D,probabilities 
952C,implementation 
952B,brute force
952B,interactive 
952A,math 
950B,greedy
950B,implementation 
950A,implementation
950A,math 
949F,geometry
949F,probabilities 
949E,brute force 
949D,binary search
949D,brute force
949D,greedy
949D,sortings 
949C,dfs and similar
949C,graphs 
949B,constructive algorithms
949B,math 
949A,greedy 
948A,brute force
948A,dfs and similar
948A,graphs
948A,implementation 
946G,data structures
946G,dp 
946F,combinatorics
946F,dp
946F,matrices 
946E,greedy
946E,implementation 
946D,dp 
946C,greedy
946C,strings 
946B,math
946B,number theory 
946A,greedy 
940F,brute force
940F,data structures 
940E,data structures
940E,dp
940E,greedy
940E,math 
940D,binary search
940D,implementation 
940C,constructive algorithms
940C,implementation
940C,strings 
940B,dp
940B,greedy 
940A,brute force
940A,greedy
940A,sortings 
939F,data structures
939F,dp 
939E,binary search
939E,greedy
939E,ternary search
939E,two pointers 
939D,dfs and similar
939D,dsu
939D,graphs
939D,greedy
939D,strings 
939C,binary search
939C,two pointers 
939B,implementation 
939A,graphs 
938G,bitmasks
938G,data structures
938G,dsu
938G,graphs 
938F,bitmasks
938F,dp
938F,greedy 
938E,combinatorics
938E,math 
938D,data structures
938D,graphs
938D,shortest paths 
938C,binary search
938C,brute force
938C,constructive algorithms 
938B,brute force
938B,greedy 
938A,implementation 
937B,brute force
937B,math
937B,number theory 
937A,implementation
937A,sortings 
936E,data structures
936E,dfs and similar
936E,divide and conquer
936E,dsu
936E,shortest paths
936E,trees 
936D,dp
936D,greedy 
936C,constructive algorithms
936C,implementation
936C,strings 
936B,dfs and similar
936B,dp
936B,games
936B,graphs 
936A,binary search
936A,implementation
936A,math 
935F,data structures
935F,greedy 
935E,dfs and similar
935E,dp
935E,trees 
935D,math
935D,probabilities 
935C,geometry 
935B,implementation 
935A,brute force
935A,implementation 
934B,constructive algorithms
934B,implementation 
934A,brute force
934A,games 
933E,constructive algorithms
933E,dp 
933D,brute force
933D,combinatorics
933D,math 
933C,geometry
933C,graphs 
933B,math 
933A,dp 
932G,dp
932G,string suffix structures
932G,strings 
932F,data structures
932F,dp
932F,geometry 
932E,combinatorics
932E,dp
932E,math 
932D,binary search
932D,dp
932D,trees 
932C,brute force
932C,constructive algorithms 
932B,binary search
932B,data structures
932B,dfs and similar 
932A,constructive algorithms 
931C,implementation
931C,math 
931B,constructive algorithms
931B,implementation 
931A,brute force
931A,greedy
931A,implementation
931A,math 
930E,data structures
930E,dp
930E,math 
930D,data structures
930D,games
930D,implementation 
930C,data structures
930C,dp 
930B,implementation
930B,probabilities
930B,strings 
930A,dfs and similar
930A,graphs
930A,trees 
929D,
929C,*special problem
929C,combinatorics
929C,math 
929B,*special problem
929B,implementation 
929A,*special problem
929A,greedy
929A,implementation 
928D,*special problem
928D,strings
928D,trees 
928C,*special problem
928C,graphs
928C,implementation 
928B,*special problem
928B,dp 
928A,*special problem
928A,strings 
927A,*special problem
927A,interactive 
926J,data structures 
926I,
926H,
926G,
926F,
926E,constructive algorithms
926E,data structures 
926D,
926C,implementation 
926B,math
926B,number theory 
926A,implementation
926A,math 
925F,binary search
925F,flows 
925E,data structures
925E,trees 
925D,constructive algorithms 
925C,constructive algorithms
925C,math 
925B,binary search
925B,implementation
925B,sortings 
925A,binary search 
924F,dp 
924E,dp
924E,greedy 
924D,
924C,data structures
924C,dp
924C,greedy 
924B,binary search
924B,greedy
924B,two pointers 
924A,greedy
924A,implementation 
923F,constructive algorithms
923F,graphs
923F,trees 
923E,fft
923E,math
923E,matrices 
923D,constructive algorithms
923D,implementation
923D,strings 
923C,data structures
923C,greedy
923C,strings
923C,trees 
923B,binary search
923B,data structures 
923A,math
923A,number theory 
922F,constructive algorithms
922F,dp
922F,greedy
922F,number theory 
922E,dp 
922D,greedy
922D,sortings 
922C,brute force
922C,number theory 
922B,brute force 
922A,implementation 
92114,
92113,
92112,
92111,
92110,
92109,
92108,
92107,
92106,
92105,
92104,
92103,
92102,
92101,
920G,binary search
920G,bitmasks
920G,brute force
920G,combinatorics
920G,math
920G,number theory 
920F,brute force
920F,data structures
920F,dsu
920F,number theory 
920E,data structures
920E,dfs and similar
920E,dsu
920E,graphs 
920D,dp
920D,greedy
920D,implementation 
920C,dfs and similar
920C,greedy
920C,math
920C,sortings
920C,two pointers 
920B,implementation 
920A,implementation 
919F,games
919F,graphs
919F,shortest paths 
919E,chinese remainder theorem
919E,math
919E,number theory 
919D,dfs and similar
919D,dp
919D,graphs 
919C,brute force
919C,implementation 
919B,binary search
919B,brute force
919B,dp
919B,implementation
919B,number theory 
919A,brute force
919A,greedy
919A,implementation 
918B,implementation
918B,strings 
918A,brute force
918A,implementation 
917E,data structures
917E,string suffix structures
917E,strings
917E,trees 
917D,dp
917D,math
917D,matrices
917D,trees 
917C,combinatorics
917C,dp
917C,matrices 
917B,dfs and similar
917B,dp
917B,games
917B,graphs 
917A,dp
917A,greedy
917A,implementation
917A,math 
916E,data structures
916E,trees 
916D,data structures
916D,interactive
916D,trees 
916C,constructive algorithms
916C,graphs
916C,shortest paths 
916B,bitmasks
916B,greedy
916B,math 
916A,brute force
916A,implementation
916A,math 
915G,math
915G,number theory 
915F,data structures
915F,dsu
915F,graphs
915F,trees 
915E,data structures
915E,implementation
915E,sortings 
915D,dfs and similar
915D,graphs 
915C,dp
915C,greedy 
915B,implementation 
915A,implementation 
914H,combinatorics
914H,dp
914H,games
914H,trees 
914G,bitmasks
914G,divide and conquer
914G,dp
914G,fft
914G,math 
914F,bitmasks
914F,brute force
914F,data structures
914F,string suffix structures
914F,strings 
914E,bitmasks
914E,data structures
914E,divide and conquer
914E,trees 
914D,data structures
914D,number theory 
914C,brute force
914C,combinatorics
914C,dp 
914B,games
914B,greedy
914B,implementation 
914A,brute force
914A,implementation
914A,math 
913H,math
913H,probabilities 
913G,math
913G,number theory 
913F,dp
913F,graphs
913F,math
913F,probabilities 
913E,bitmasks
913E,dp
913E,shortest paths 
913D,binary search
913D,brute force
913D,data structures
913D,greedy
913D,sortings 
913C,bitmasks
913C,dp
913C,greedy 
913B,implementation
913B,trees 
913A,implementation
913A,math 
912E,binary search
912E,dfs and similar
912E,math
912E,meet-in-the-middle
912E,number theory
912E,two pointers 
912D,data structures
912D,graphs
912D,greedy
912D,probabilities
912D,shortest paths 
912C,brute force
912C,greedy
912C,sortings 
912B,bitmasks
912B,constructive algorithms
912B,number theory 
912A,implementation 
911G,data structures 
911F,constructive algorithms
911F,dfs and similar
911F,graphs
911F,greedy
911F,trees 
911E,constructive algorithms
911E,data structures
911E,greedy
911E,implementation 
911D,brute force
911D,math 
911C,brute force
911C,constructive algorithms 
911B,binary search
911B,brute force
911B,implementation 
911A,implementation 
910C,constructive algorithms
910C,greedy
910C,math 
910B,greedy
910B,implementation 
910A,dfs and similar
910A,dp
910A,greedy
910A,implementation 
909F,constructive algorithms 
909E,dfs and similar
909E,dp
909E,graphs
909E,greedy 
909D,data structures
909D,greedy
909D,implementation 
909C,dp 
909B,constructive algorithms
909B,math 
909A,brute force
909A,greedy
909A,sortings 
908H,
908G,dp
908G,math 
908F,graphs
908F,greedy
908F,implementation 
908E,bitmasks
908E,combinatorics
908E,dp
908E,math 
908D,dp
908D,math
908D,probabilities 
908C,brute force
908C,geometry
908C,implementation
908C,math 
908B,brute force
908B,implementation 
908A,brute force
908A,implementation 
907B,implementation 
907A,brute force
907A,implementation 
906E,dp
906E,string suffix structures
906E,strings 
906D,chinese remainder theorem
906D,math
906D,number theory 
906C,bitmasks
906C,brute force
906C,dp
906C,graphs 
906B,brute force
906B,constructive algorithms
906B,math 
906A,implementation
906A,strings 
903G,data structures
903G,flows
903G,graphs 
903F,bitmasks
903F,dp 
903E,brute force
903E,hashing
903E,implementation
903E,strings 
903D,data structures
903D,math 
903C,greedy 
903B,greedy
903B,implementation 
903A,greedy
903A,implementation 
902B,dfs and similar
902B,dsu
902B,greedy 
902A,greedy
902A,implementation 
901E,fft
901E,math 
901D,constructive algorithms
901D,dfs and similar
901D,graphs 
901C,binary search
901C,data structures
901C,dfs and similar
901C,dsu
901C,graphs
901C,two pointers 
901B,constructive algorithms
901B,math 
901A,constructive algorithms
901A,trees 
900E,data structures
900E,dp
900E,strings 
900D,bitmasks
900D,combinatorics
900D,dp
900D,math
900D,number theory 
900C,brute force
900C,data structures
900C,math 
900B,math
900B,number theory 
900A,geometry
900A,implementation 
899F,data structures
899F,strings 
899E,data structures
899E,dsu
899E,flows
899E,implementation
899E,two pointers 
899D,constructive algorithms
899D,math 
899C,constructive algorithms
899C,graphs
899C,math 
899B,implementation 
899A,constructive algorithms
899A,greedy
899A,math 
898F,brute force
898F,hashing
898F,math 
898E,constructive algorithms
898E,greedy 
898D,greedy 
898C,implementation
898C,strings 
898B,brute force
898B,implementation
898B,number theory 
898A,implementation
898A,math 
897B,brute force 
897A,implementation 
896E,data structures
896E,dsu 
896D,chinese remainder theorem
896D,combinatorics
896D,math
896D,number theory 
896C,data structures
896C,probabilities 
896B,binary search
896B,constructive algorithms
896B,games
896B,greedy
896B,interactive 
896A,binary search
896A,dfs and similar 
895E,data structures
895E,probabilities 
895D,combinatorics
895D,math
895D,strings 
895C,bitmasks
895C,combinatorics
895C,dp
895C,math 
895B,binary search
895B,math
895B,sortings
895B,two pointers 
895A,brute force
895A,implementation 
894E,dp
894E,graphs 
894D,brute force
894D,data structures
894D,trees 
894C,constructive algorithms
894C,math 
894B,combinatorics
894B,constructive algorithms
894B,math
894B,number theory 
894A,brute force
894A,dp 
893F,data structures
893F,trees 
893E,combinatorics
893E,dp
893E,math
893E,number theory 
893D,data structures
893D,dp
893D,greedy
893D,implementation 
893C,dfs and similar
893C,graphs
893C,greedy 
893B,brute force
893B,implementation 
893A,implementation 
892B,greedy
892B,implementation
892B,two pointers 
892A,greedy
892A,implementation 
891E,combinatorics
891E,math
891E,matrices 
891D,dfs and similar
891D,dp
891D,graph matchings
891D,trees 
891C,data structures
891C,dsu
891C,graphs 
891B,constructive algorithms
891B,greedy 
891A,brute force
891A,dp
891A,greedy
891A,math
891A,number theory 
889E,binary search
889E,dp
889E,math 
888G,bitmasks
888G,constructive algorithms
888G,data structures 
888F,dp
888F,graphs 
888E,bitmasks
888E,divide and conquer
888E,meet-in-the-middle 
888D,combinatorics
888D,dp
888D,math 
888C,binary search
888C,implementation
888C,two pointers 
888B,greedy 
888A,brute force
888A,implementation 
887F,greedy
887F,sortings 
887E,binary search
887E,geometry
887E,sortings 
887D,data structures
887D,two pointers 
887C,brute force
887C,implementation 
887B,brute force
887B,implementation 
887A,implementation 
886F,geometry 
886E,combinatorics
886E,dp
886E,math 
886D,constructive algorithms
886D,graphs
886D,implementation 
886C,dsu
886C,greedy
886C,implementation
886C,trees 
886B,
886A,brute force 
884F,flows
884F,graphs
884F,greedy 
884E,dsu 
884D,data structures
884D,greedy 
884C,dfs and similar
884C,greedy
884C,math 
884B,implementation 
884A,implementation 
883M,greedy
883M,math 
883L,data structures 
883K,constructive algorithms
883K,greedy
883K,implementation 
883J,constructive algorithms
883J,greedy
883J,sortings 
883I,binary search
883I,dp 
883H,brute force
883H,implementation
883H,strings 
883G,dfs and similar
883G,graphs 
883F,implementation 
883E,implementation
883E,strings 
883D,binary search
883D,dp
883D,math 
883C,binary search
883C,implementation 
883B,constructive algorithms
883B,graphs
883B,greedy 
883A,implementation 
879B,data structures
879B,implementation 
879A,implementation 
878E,combinatorics
878E,dp 
878D,bitmasks 
878C,data structures
878C,graphs 
878B,data structures
878B,implementation 
878A,bitmasks
878A,constructive algorithms 
877F,data structures
877F,flows
877F,hashing 
877E,bitmasks
877E,data structures
877E,trees 
877D,data structures
877D,dfs and similar
877D,graphs
877D,shortest paths 
877C,constructive algorithms 
877B,brute force
877B,dp 
877A,implementation
877A,strings 
876B,implementation
876B,math
876B,number theory 
876A,math 
875F,dsu
875F,graphs
875F,greedy 
875E,binary search
875E,data structures
875E,dp 
875D,binary search
875D,bitmasks
875D,combinatorics
875D,data structures
875D,divide and conquer 
875C,2-sat
875C,dfs and similar
875C,graphs
875C,implementation 
875B,dsu
875B,implementation
875B,sortings
875B,two pointers 
875A,brute force
875A,math 
873F,dsu
873F,string suffix structures
873F,strings 
873E,brute force
873E,data structures
873E,dp 
873D,constructive algorithms
873D,divide and conquer 
873C,greedy
873C,two pointers 
873B,dp
873B,implementation 
873A,implementation 
871E,graphs
871E,greedy
871E,trees 
870F,data structures
870F,number theory 
870E,dfs and similar
870E,dsu
870E,graphs
870E,trees 
870D,brute force
870D,interactive
870D,probabilities 
870C,dp
870C,greedy
870C,math
870C,number theory 
870B,greedy 
870A,brute force
870A,implementation 
869E,data structures
869E,hashing 
869D,brute force
869D,dfs and similar
869D,graphs 
869C,combinatorics
869C,dp
869C,math 
869B,math 
869A,brute force
869A,implementation 
868G,math 
868F,divide and conquer
868F,dp 
868E,dp
868E,graphs
868E,trees 
868D,bitmasks
868D,brute force
868D,dp
868D,implementation
868D,strings 
868C,bitmasks
868C,brute force
868C,constructive algorithms
868C,dp 
868B,implementation 
868A,brute force
868A,implementation
868A,strings 
867A,implementation 
865G,combinatorics
865G,math
865G,matrices 
865F,bitmasks
865F,brute force
865F,divide and conquer
865F,math
865F,meet-in-the-middle 
865E,bitmasks
865E,brute force
865E,dp
865E,graphs 
865D,constructive algorithms
865D,data structures
865D,greedy 
865C,binary search
865C,dp 
865B,binary search
865B,sortings
865B,ternary search 
865A,constructive algorithms 
864F,dfs and similar
864F,graphs
864F,trees 
864E,dp
864E,sortings 
864D,greedy
864D,implementation
864D,math 
864C,greedy
864C,implementation
864C,math 
864B,brute force
864B,implementation
864B,strings 
864A,implementation
864A,sortings 
863G,
863F,flows 
863E,data structures
863E,sortings 
863D,data structures
863D,implementation 
863C,graphs
863C,implementation 
863B,brute force
863B,greedy
863B,sortings 
863A,brute force
863A,implementation 
862F,data structures
862F,strings 
862E,binary search
862E,data structures
862E,sortings 
862D,binary search
862D,divide and conquer
862D,interactive 
862C,constructive algorithms 
862B,dfs and similar
862B,graphs
862B,trees 
862A,greedy
862A,implementation 
860E,data structures
860E,dfs and similar
860E,trees 
859G,math 
859F,greedy 
859E,combinatorics
859E,dfs and similar
859E,dsu
859E,graphs
859E,trees 
859D,dp
859D,probabilities
859D,trees 
859C,dp
859C,games 
